SEQN,diet_wts
53803.0,1478.6044757610548
91249.0,32241.14725642857
50274.0,409.0744965234381
60469.0,1583.609076001747
88840.0,7.710864781334325e-80
16641.0,8660.752542717684
42421.0,10085.720734555074
32680.0,5837.917198057669
57818.0,5063.300908397075
41440.0,11233.656010008355
86368.0,8245.518927714285
59148.0,9346.031268326826
20607.0,1025.381883706255
59843.0,7432.569395119489
46827.0,9122.18666064907
18540.0,11159.043314178456
56026.0,1594.7039615696854
50754.0,673.0759515639832
40637.0,8964.824746861648
56028.0,1134.2419774233465
51373.0,7386.9150615945055
19244.0,12275.724296534649
54539.0,5658.843090059076
88072.0,7009.971064857143
84973.0,3995.1678135714287
40721.0,16960.112806546123
11870.0,21444.4183951892
30662.0,3909.722080546844
29945.0,1810.065488969743
14193.0,12307.44303241772
91938.0,1971.400278857143
85772.0,7348.988364714286
42202.0,6866.860312732414
38977.0,2719.959187577357
59562.0,6899.620698598915
58484.0,2450.814984777594
59198.0,2058.0552106778687
90764.0,473.8838404285714
85893.0,459.721199
30942.0,12856.643254816485
61691.0,1569.0304123575709
23928.0,6507.68538282012
10804.0,17723.295506506005
58449.0,636.4804862968559
61965.0,7685.689269659594
51466.0,4282.66458281896
51815.0,4431.525913448984
58385.0,4678.437959352226
39606.0,9903.944111792764
38054.0,5846.824103188247
43997.0,1149.2028115764
57595.0,5373.33617390803
28987.0,7901.561137414702
36311.0,10898.630855436457
43060.0,6456.657951176623
23811.0,788.694718507864
37395.0,4973.653227131107
93263.0,4031.459002714285
57379.0,15590.15270706668
88754.0,1281.6945881428571
27895.0,1824.3922798284843
44831.0,1736.2240234013111
61183.0,3701.887228581672
20083.0,694.8886004807256
20556.0,3035.837691319773
23413.0,4865.055881317535
46950.0,756.9006789933135
89275.0,2011.6642727142853
85308.0,5339.526786857144
26854.0,2641.4174196233257
46819.0,1330.5070729795443
21772.0,543.3794351782115
55679.0,735.2868028161599
10013.0,701.5998824896118
49462.0,31149.632129169364
45939.0,3913.0815649777296
14852.0,12790.938738830158
46966.0,1860.2969437513395
13237.0,4134.590406967815
56563.0,5227.158115635864
51139.0,7394.909781812079
17714.0,3557.6487869395924
52050.0,5595.561641957132
15655.0,3290.9987208599587
29118.0,1514.0553510943985
89602.0,1137.4005928571428
23760.0,14231.904740615752
23386.0,6343.694232632368
52961.0,8100.599654101119
53273.0,509.869059504795
44045.0,3751.830660719143
16916.0,909.5563624531492
38751.0,7838.485972854063
39702.0,6314.252909973294
33607.0,868.9274521037161
20048.0,1937.150170828072
38838.0,15797.080063534637
90850.0,2297.612712857143
93712.0,12723.773700571428
21339.0,1788.9901807840513
17030.0,5692.91732667692
58489.0,845.4103558375922
54956.0,21305.100244338788
31266.0,6121.832278745232
92424.0,2264.9556512857143
61983.0,568.3232329026754
88835.0,2746.4326555714288
55941.0,1538.3505938709568
20166.0,4671.418600160583
18014.0,1041.9613328073915
89651.0,1903.646376
13677.0,9300.751813603176
30799.0,4101.613545315683
14399.0,160.8478648268718
47813.0,408.4060365809304
51993.0,1672.6034879232216
89434.0,10372.464927
87112.0,1087.589518
10077.0,590.2003084299896
59079.0,4846.553147087565
85565.0,7.710864781334325e-80
22858.0,3364.449972178422
56537.0,5861.821306904683
19645.0,918.3115323525052
58706.0,12626.137602758485
53319.0,13465.638535886364
12499.0,6710.068526222933
43313.0,1795.779893796848
15335.0,7916.321125653068
89317.0,2968.513093285714
61853.0,8809.914468658324
18121.0,709.1321503454777
31262.0,1689.3294458149223
37810.0,7679.8319899721055
43406.0,1683.66281343501
16288.0,4718.97146657793
47416.0,12549.257856950864
41764.0,22014.43691717436
57373.0,1660.3665472187618
59240.0,10160.865141102322
21913.0,1167.7941450790788
31998.0,223.4573990559485
40339.0,10077.51129296984
10504.0,2383.1817845009223
53018.0,1464.1076975049552
17968.0,8423.116481162406
36556.0,1251.8397969201408
52283.0,823.7821450378116
16268.0,893.0803758960326
50074.0,559.4429499194574
56496.0,3033.0464835717235
25246.0,4977.879121593959
22989.0,2095.2439917281986
87437.0,1929.0237485714283
27911.0,1608.7752458763705
61759.0,2504.905510298066
92779.0,1776.9365282857143
54476.0,16558.77889216737
33532.0,2407.5434564516268
38105.0,19096.257948439285
56928.0,5426.357140569635
48160.0,2736.7671359791566
89672.0,10519.902586714286
84587.0,9534.294821571428
90634.0,7.710864781334325e-80
54542.0,21107.614056801747
34129.0,128.72421184183753
23964.0,13757.779481060965
87511.0,29277.51968028572
45909.0,4034.583170374937
41020.0,7661.07891237396
86517.0,2791.5906442857145
50666.0,7776.818243810038
55150.0,1894.6646359015265
20953.0,3345.4035883282013
22255.0,10649.721465209195
55400.0,1291.0379652241004
40925.0,3704.730867467529
88950.0,12378.018457285714
21901.0,291.1168460785983
49970.0,9446.214186661504
29602.0,937.2053660426244
26502.0,4203.006478590186
26255.0,1024.6176619808325
37386.0,3769.174757407164
52247.0,3581.268944262919
32204.0,1603.9343627042483
52915.0,25627.66273229082
15407.0,18563.88999401117
25088.0,885.073695580515
53646.0,2346.019081790156
91674.0,28947.35427542857
35982.0,16735.54822776488
39411.0,23083.88276892923
16299.0,11719.735154759052
43444.0,1985.0354154222728
57390.0,6578.309998396178
84600.0,7.710864781334325e-80
23446.0,2013.952835373993
23323.0,25457.53324597652
48818.0,50816.028246896734
56581.0,2492.6558209059644
39439.0,4655.063975553555
53842.0,3880.796926961841
30827.0,823.6480438354314
26004.0,1867.7306354157752
25367.0,11141.25403523264
58629.0,4915.214894784154
37368.0,9357.23558286388
60680.0,1695.1940169588047
35237.0,12152.282984932905
51492.0,8019.4670154685855
61676.0,907.71659835058
19077.0,5094.484961495417
51732.0,3683.457505539278
86067.0,1756.1672367142858
38832.0,1600.1603616484315
55495.0,6092.756578127352
89570.0,42804.157057714285
19084.0,5589.877165833406
42047.0,7951.989024814115
32733.0,23945.162847241107
43345.0,6704.430148631792
43375.0,28425.228178278343
42120.0,1935.049905216848
92935.0,15513.879540428572
51880.0,1132.0794526181
52813.0,5530.867602850978
90891.0,8646.559470714286
20805.0,596.0813241328954
10315.0,9379.74945217518
29173.0,5224.521577033987
53643.0,4688.630913138918
13515.0,7461.848990144194
22043.0,1717.1359859350432
31699.0,2422.769838855088
13026.0,4329.540875791687
61242.0,6803.463103008447
26340.0,12879.839497962172
55342.0,5188.802537682845
24708.0,525.8079812353899
91611.0,1429.550321142857
16525.0,636.394417954435
38201.0,8457.017963440421
84766.0,7417.783643571428
14185.0,2605.1993870600527
93476.0,649.3344391428571
41921.0,1646.6418185630223
89771.0,2608.922188
14673.0,6723.764163372652
90919.0,8245.217478142857
37307.0,2365.123775139195
92676.0,6039.307480428572
57489.0,4397.5772510465085
12161.0,5970.741052634209
89222.0,1001.3839941428572
59328.0,16733.798761715992
27577.0,18971.29846756516
50219.0,1410.3499017939064
29849.0,5000.565073753618
99201.0,3984.288778571429
88049.0,4067.363801857143
85224.0,2216.698729428572
48717.0,5942.995710898006
34214.0,1920.791178543195
88094.0,3334.551447857142
12064.0,4854.825802345282
53229.0,4475.037537154377
26471.0,544.2340216580494
91110.0,11216.621230428573
93532.0,15704.373163142856
48012.0,12191.704569090418
52675.0,17416.533172636817
12469.0,7155.838482579803
57108.0,2740.829736947232
31822.0,733.7570741334976
44276.0,6821.996504657247
50165.0,1379.2307482985673
22817.0,11430.697361885124
37905.0,7688.144302215383
90576.0,34213.59629742857
23926.0,14614.958355060202
59250.0,5101.111901867802
84932.0,926.6803121428572
51399.0,38594.73353149379
38075.0,6832.477791964653
46560.0,23981.911898837363
26941.0,11354.03754999104
35880.0,5187.110877112652
34336.0,2760.828975321848
19124.0,4462.209902988574
52759.0,4350.012002048906
39381.0,8652.351392805887
54063.0,1136.9927317583035
38961.0,8281.68767693961
11695.0,5845.761493529933
51617.0,1659.9660310881602
60743.0,3520.4606014901806
55633.0,3607.709210331745
41149.0,2023.6744674005724
49194.0,1947.0793032171127
43597.0,751.1435312357925
17231.0,1085.9479470475885
14597.0,2019.9564845959708
13866.0,5714.410503746668
88228.0,11317.868683285717
53171.0,1783.8375515177197
85393.0,925.0899137142858
33202.0,17680.25405749506
42728.0,6130.7796734048825
92804.0,7.710864781334325e-80
28124.0,3359.720477768063
87841.0,3287.3694261428573
51892.0,7648.708157009508
86552.0,19208.832578
28473.0,203.78787150384508
26287.0,26015.53618466977
87400.0,1528.9217787142857
58053.0,1593.5079796065456
46101.0,2006.03027113666
56005.0,1228.1983008065376
14019.0,5488.503450722254
30468.0,4575.757926356519
39232.0,2134.189752679581
88583.0,7788.991620857143
39081.0,1682.348492112351
47117.0,1606.5357529895002
37030.0,4384.570569584843
92986.0,14015.170271714289
13905.0,9200.641399667878
38125.0,7156.566334802809
54914.0,4123.610496136682
50113.0,1643.1273383449582
25814.0,17396.287664039908
37671.0,3872.27101240982
86996.0,9423.884743571429
54000.0,6048.841437457934
55996.0,1677.8350753654347
39354.0,1711.5936294707333
92871.0,6495.244423857143
15119.0,3642.888874656947
61717.0,5621.420359339418
10632.0,4843.316443103984
30495.0,2524.644635976718
11630.0,3360.229129657972
85192.0,11502.993747
85939.0,7.710864781334325e-80
86132.0,5173.144893285715
49752.0,5105.106655522141
10964.0,18455.87752231644
35805.0,4161.267534524544
45390.0,2980.8968055700057
58800.0,1006.6633435759164
30081.0,430.69866163930817
57536.0,2138.830559936964
23480.0,2399.0583886421787
44155.0,3065.92008963114
91824.0,1837.381577142857
83812.0,2074.7369394285715
55940.0,5859.689917697629
51091.0,1253.3368515081136
22643.0,6412.416228074637
90066.0,1365.9142114285714
61349.0,17797.13160726724
33412.0,1064.1812316032035
56314.0,17228.86263478659
44254.0,7597.652033656194
101818.0,6966.721759857143
84735.0,2668.874346142857
51919.0,29733.873441079253
29494.0,14663.960408108616
38358.0,9554.790401474953
92437.0,37877.300211
21522.0,6133.102324257593
49535.0,7180.725188644469
25149.0,3291.540584803599
59566.0,4419.058192981346
38718.0,1915.4968171365613
12413.0,2262.726620867593
48215.0,3059.4114709639266
18873.0,9666.553039534652
25796.0,5794.438194794713
59038.0,2240.1783794427
35955.0,5124.834425597944
22620.0,3665.04976404332
30927.0,5478.240260446755
38350.0,6244.35643075721
12151.0,17487.933154338833
44643.0,6311.991415484134
10574.0,6100.42619705987
34911.0,11345.484312696051
28569.0,2168.1718672675047
57095.0,680.8698284442163
92641.0,7679.979340714286
54255.0,5745.5288310106425
87150.0,7079.071427857142
13840.0,6200.517678517617
91604.0,18491.881963
60971.0,6960.833031098075
102086.0,6317.012337285714
47477.0,10176.471965816252
47137.0,24756.960332597104
13009.0,3761.4970422879865
43679.0,17060.03075300037
42212.0,6535.746072130003
51495.0,1240.0874271484277
31740.0,490.94349652725066
21645.0,3316.812494025423
48172.0,5145.54510595988
54643.0,5520.051461029102
38162.0,4551.454948575634
45146.0,2851.65709671855
36285.0,231.40300882875
21310.0,3025.7662131577968
48077.0,1569.7390190951282
24320.0,1892.911866265598
40930.0,20584.62111188889
16875.0,1849.5559615735688
87906.0,12258.650201
43505.0,2413.21462901478
37879.0,3315.1528617739145
40310.0,5924.544510515406
48687.0,4922.096174025341
30143.0,12148.466378754125
52205.0,20233.3469355456
52473.0,4760.108143351339
11224.0,1739.538256845222
85828.0,2734.287266142857
15798.0,8951.705164470233
52881.0,2605.5845443765697
61616.0,24023.4727804655
19159.0,679.6390310649001
60502.0,2081.359536872648
95628.0,1369.8236054285717
53436.0,6706.517428455487
93081.0,7.710864781334325e-80
21949.0,12522.25320713733
34311.0,1543.004812697685
93330.0,7.710864781334325e-80
91966.0,1771.0932171428572
53468.0,3223.434495685503
16076.0,3906.330736455834
86019.0,39696.170497
53551.0,5940.675239019071
39903.0,1320.1081665768477
54090.0,2480.354499956541
52019.0,13645.187919498409
44133.0,5780.157838843878
47301.0,4046.804551281623
86483.0,7.710864781334325e-80
58743.0,5104.482373895587
86761.0,7.710864781334325e-80
86572.0,7939.979995285714
52621.0,1806.35542199492
56947.0,1807.4597976675136
51163.0,9691.717651455188
12157.0,7869.472492493804
53389.0,9366.118272641328
102636.0,6253.164350142857
38725.0,1026.4866804833216
91078.0,3559.860323142857
45911.0,4488.91179201716
58631.0,1587.001905108623
58168.0,2054.104295172112
11146.0,7636.734134372301
47519.0,8142.100051699608
88709.0,27187.68926757143
42075.0,7126.0534532305965
31847.0,10061.834489666426
88575.0,9730.278591857144
58988.0,3498.038268005329
90441.0,4739.930804571429
46724.0,1844.9924083745625
31567.0,6378.201112405006
58456.0,6487.2682532662
36653.0,8507.977561535112
61579.0,13134.491048941778
39668.0,1592.207684304227
32254.0,8007.88810287712
28499.0,28318.067181745515
47046.0,4088.3559871362654
11791.0,3570.413456968444
15545.0,4087.296175162248
46243.0,5894.782831558715
90322.0,2563.960595
49229.0,5740.865534145101
61342.0,1741.9216253530055
83853.0,7.710864781334325e-80
23666.0,1232.2107835827876
21017.0,1378.7431858792258
36466.0,705.8173453376237
56454.0,7778.775258392539
100607.0,1076.372854142857
51816.0,3915.7652693483074
57411.0,17727.71140724538
46627.0,1761.756820039928
85706.0,2243.261484857143
40807.0,3912.2296347422775
28915.0,23173.8270748211
83969.0,5528.009475
34722.0,1705.7266295313134
40743.0,21360.41786062029
37611.0,4146.295777656933
34312.0,17672.576456735434
27847.0,5626.321351932999
31092.0,11278.78497097534
54104.0,9421.467452026598
88077.0,7.710864781334325e-80
48813.0,1738.2141209011022
50169.0,641.4385665779299
29341.0,4524.966917533613
51413.0,25540.50631453159
13502.0,2547.0335135759483
27187.0,5525.043194035941
39379.0,310.49120142534804
42189.0,4477.3207170489
41094.0,8708.805626859556
38812.0,7366.959133379535
14918.0,3303.9854935069407
32154.0,2504.6753207188035
24599.0,1977.850064493937
49719.0,2635.973242539213
88901.0,28167.899471857145
87107.0,2013.987312285714
86281.0,1805.5159361428573
10060.0,5833.115490218191
39938.0,1695.6137358139172
14375.0,7987.151621945784
26967.0,6679.019400506731
53019.0,6205.009636046825
57986.0,21172.517803067083
47675.0,6721.028529227782
44051.0,4685.62410426809
59218.0,7432.422270018449
43216.0,14678.19948013549
41320.0,7513.9661901384015
33925.0,8234.865910257751
19226.0,3569.805984789788
87984.0,2387.8447225714285
50205.0,1646.1296682543837
30695.0,13475.928701937864
56465.0,17045.726297503086
31590.0,1279.3016129917985
91718.0,5023.718994714285
90683.0,8064.788373571429
10845.0,7206.422949882971
21125.0,2237.2884517063085
31220.0,17236.301153112727
89103.0,828.9348141428571
47146.0,3251.629531744566
14709.0,10379.115975000754
29552.0,8374.191713169688
92256.0,27140.03361557143
57061.0,17874.739922890196
47762.0,1452.6124007241676
13217.0,1229.95004574951
25797.0,2476.020016853276
10782.0,1076.2081575065954
93222.0,5539.528936000001
47325.0,6197.144297786611
89099.0,2188.168676714286
51784.0,2431.501288221648
83736.0,1401.953941
17072.0,4520.096280819327
36545.0,11673.887305065937
21256.0,17902.322054960292
34457.0,10109.656292768906
38321.0,13049.423845171576
53109.0,6461.84468711777
53563.0,22432.46923814668
20506.0,5840.613693654725
18178.0,1222.6657062027627
30303.0,1910.8295311916568
41685.0,3072.468221740556
91155.0,1863.5206212857145
85035.0,3331.1079125714286
89927.0,8512.776914428572
42495.0,8540.50240092951
49727.0,10917.954081481294
43449.0,7793.200840584196
44734.0,10908.538288812304
56503.0,1201.0861463108886
30445.0,19068.869144660213
52898.0,7464.900146584018
49324.0,5292.025408581657
58683.0,1127.2662296088424
52414.0,8189.139742717098
34551.0,2072.731903913946
22306.0,2224.16756316987
52718.0,5560.483245980436
10178.0,7106.99279357781
35506.0,2003.403788918897
14510.0,11579.32078335623
36818.0,6673.099730483316
48350.0,3985.854234147976
58419.0,4865.614571433161
60737.0,1406.8326543296648
24050.0,9249.7597886985
34240.0,302.04975470105785
59601.0,8387.206014903688
44247.0,28591.137477476936
21866.0,2378.9491697237822
33745.0,43835.1666895829
50208.0,7000.391115777645
28201.0,14977.547579990058
56869.0,3174.756762545037
30052.0,8758.53263822712
59802.0,9010.440387524157
30628.0,5052.916493230302
23985.0,6151.097675794081
58861.0,6347.567822401985
19405.0,7989.0750902508435
28760.0,25904.67711608732
51981.0,10241.82661763423
49391.0,3973.551196221432
36787.0,1952.493529608844
23422.0,8290.605656495769
90528.0,8366.00489857143
29786.0,28984.4408651911
14387.0,1056.0509453076918
14398.0,6968.779618791456
88480.0,2789.475214285714
30746.0,5427.708028928474
87113.0,470.52363014285714
49904.0,3307.341009200583
56831.0,2541.43299019933
20594.0,3960.6809391635024
22378.0,20544.369723549327
56052.0,19728.83453620398
59796.0,1416.5392743296338
86320.0,7.710864781334325e-80
51002.0,1155.9907573937123
58243.0,2775.342188809668
51248.0,3672.767049044141
90204.0,6276.039398142857
17734.0,7584.40085369841
90937.0,17605.610723142858
44644.0,29994.70670291985
57894.0,24096.31968271636
86934.0,2390.791077428571
45734.0,2643.308431698733
39960.0,6236.601137396288
15059.0,3409.832064523175
41047.0,7151.599585178332
33634.0,9666.555198158456
47352.0,1486.0975892514311
39170.0,8319.290773104209
42958.0,6658.940783402255
36374.0,1402.5273181666994
15720.0,1055.5624485750952
11198.0,3481.6788299614445
59718.0,2464.4700409607944
30370.0,734.202183182861
16392.0,2237.196750368389
56193.0,8870.19050765871
40597.0,1470.253842543286
46778.0,888.997534837359
11933.0,1700.4719050491017
29926.0,1014.9599678194414
54481.0,30724.64754663595
37560.0,9033.177857060997
61575.0,4865.588503126266
40598.0,2641.49513929668
18122.0,5956.531205605739
48776.0,11146.54539024259
31592.0,472.6134349847224
85147.0,8635.446049285714
58839.0,8513.16704880379
36517.0,2441.0951736375696
84332.0,984.1744307142856
60457.0,1737.2741798733805
32035.0,972.9930876561342
13117.0,1729.7739476179663
51799.0,735.2868028161599
61573.0,1659.609957010788
41524.0,3278.558142211577
92260.0,6676.813709
84555.0,1343.9457368571427
21431.0,4821.404580266145
13658.0,651.9449057327408
52927.0,8876.515101461377
53476.0,13996.235173954352
88867.0,7415.109272428571
26674.0,165.56072091346826
26418.0,2286.592748694617
83889.0,50698.13816228572
43095.0,4426.0477637060985
30844.0,7620.650889043179
51067.0,6859.845206844909
56791.0,6609.036705391627
36132.0,24835.98449969929
42016.0,9328.961889165255
37646.0,838.5959342802913
53847.0,5851.448014308497
86379.0,2723.202576142857
35082.0,12872.821754488545
58106.0,5106.448161482191
39828.0,7443.960462321238
53538.0,1908.689053854116
11440.0,21741.00458163648
16422.0,1180.5594659426606
55783.0,22425.758171181547
26273.0,1876.56289117494
89984.0,7.710864781334325e-80
33867.0,11610.271301803992
38752.0,8689.239255667944
22910.0,2302.9925434074034
15918.0,2005.150933181955
24262.0,5122.130110673386
39323.0,11612.10603644507
56599.0,1571.0510941412997
29866.0,6391.131769715023
51272.0,1335.5228338467189
45129.0,6024.856872861162
45953.0,1148.5474012052307
31587.0,1943.9447586998413
32298.0,16512.04043403414
88593.0,25927.411347
15632.0,6374.762135314723
56211.0,2285.2018758292875
91733.0,2656.384097
60540.0,22058.22566287685
84443.0,7163.7342770000005
52273.0,1961.5081967129167
35874.0,10146.792661918347
44796.0,8928.892023732424
42724.0,16011.011583707264
87953.0,3771.443569857143
46484.0,7951.989024814115
54050.0,1712.3055895036557
54127.0,954.58498229775
84668.0,5452.193189
41208.0,11434.411757208749
45664.0,3566.0888398957786
23647.0,4573.358088848099
54358.0,2661.335828825418
50492.0,6255.2642891814585
56099.0,3168.76073944155
33635.0,10278.664937749028
39541.0,641.6000006928772
22553.0,1117.3140513739995
44731.0,1684.24754867019
26170.0,1543.5960667266345
22176.0,11442.138120548116
58568.0,1522.081514306372
57123.0,3983.922890643971
60542.0,1331.7181530769656
43799.0,5128.073484930152
45590.0,1124.4299581016437
44149.0,4358.785190138481
86069.0,6962.483592285715
53063.0,5910.402663531394
41676.0,7834.023283500214
44461.0,11419.034717984772
59098.0,25947.24938740345
92542.0,8334.753724285714
60369.0,9753.83586211359
40036.0,1881.694615645633
55406.0,27024.16787307901
58758.0,6204.060331099493
38222.0,12743.78912997231
19556.0,9137.417971357352
53562.0,2015.8929232609
34406.0,5070.964909466241
86579.0,10787.119698571429
28179.0,642.0328242373893
44393.0,5889.080460191529
27675.0,11350.28731012342
85019.0,6531.7620262857145
20264.0,6666.91927052164
89425.0,10270.58467642857
44299.0,686.8206580726204
88691.0,2220.5357582857146
60359.0,8405.765311988971
60632.0,8156.6226745718095
51832.0,16604.116645749808
38921.0,12678.370170837889
84734.0,8360.028818571429
35675.0,4860.782755023086
51898.0,2095.229079089199
88058.0,1680.035625571429
35821.0,5758.86593980423
85066.0,2355.436438428572
16697.0,18436.952416567103
85361.0,7.710864781334325e-80
22837.0,2172.9446500379154
17259.0,9537.635127850752
29991.0,34464.09811805668
86447.0,19846.001291
61907.0,5282.5010552768645
34042.0,3838.2782618796296
33784.0,11409.042828686646
47228.0,1368.2879868002135
88640.0,2487.1060308571427
22011.0,1456.829109950571
11944.0,32128.76404468669
88302.0,4872.7679072857145
62065.0,597.3549677502444
52290.0,6059.177155588974
50713.0,1244.3305849902663
87988.0,10711.02367242857
43168.0,1107.4550121351144
56344.0,1166.020162559858
10789.0,6566.757163440018
29848.0,2594.1718735704417
57532.0,5688.220873972147
35464.0,5989.89051352322
33932.0,6272.354438211294
49742.0,2033.86797201956
57888.0,3269.5727721943463
61446.0,1707.2496168061257
42509.0,1776.1954637711417
22474.0,3533.239766275135
87284.0,1992.940770428572
37877.0,6735.9536759373
35529.0,22465.81509977556
23095.0,14080.956848981194
89273.0,4087.361151714286
41459.0,581.790373072016
87373.0,7.710864781334325e-80
88632.0,6288.230473571429
32575.0,10269.653573855498
48360.0,7424.488712956975
84597.0,7.710864781334325e-80
13626.0,1133.0380165349418
57639.0,5236.387517549166
38430.0,6721.709939271156
39350.0,2464.8846195846377
56109.0,1782.927536785572
44980.0,3404.7511566763937
48315.0,9235.37565639164
26786.0,3515.6232638856845
16956.0,314.47550778194403
37333.0,5889.619250225499
51321.0,3195.383454327435
36105.0,6785.419081894949
36839.0,3042.807430337347
28730.0,2900.5576990338045
22492.0,41924.70410860395
29385.0,4528.531788933007
92297.0,9727.339247857144
57638.0,5325.920887794098
52172.0,1488.1519714513047
23129.0,5521.526218140823
28992.0,1540.431239619392
36424.0,1480.5595345159993
56838.0,2465.92841447213
21240.0,3667.256405261933
47578.0,21355.07382576684
52445.0,18480.833905866308
58728.0,690.7562729860628
54422.0,1142.369969538992
44546.0,7203.688290596613
35233.0,1366.628180257106
30035.0,9849.445163922368
89359.0,3234.358259285714
19478.0,14537.981064701373
42835.0,8004.450036974947
28816.0,880.3529783253367
57825.0,5785.784054404033
44600.0,742.63360637863
61834.0,994.40385439377
45391.0,1687.1643333279917
38920.0,3765.0951684595416
36883.0,10404.006675954148
51930.0,12525.79135040565
20398.0,9430.454510438574
50606.0,27964.943402183948
15679.0,307.50349265719944
30807.0,247.516832076248
47231.0,5879.076128336535
90664.0,7711.961245285714
20666.0,6600.758459710215
55567.0,1286.221356623088
24084.0,7444.995595577675
35165.0,4375.919819838954
34468.0,7518.7286681506275
13101.0,7396.774646733684
18304.0,4544.5367553310325
36280.0,991.5290688693276
23059.0,5217.003150006903
17775.0,3729.239168836387
12170.0,10596.265714852436
34474.0,7374.293427191939
90136.0,1525.7940215714284
21823.0,17250.482814469102
11526.0,20653.87720215015
26745.0,24332.19349968866
24962.0,10141.467695089485
22604.0,1510.714064917483
37382.0,3387.0750796851453
50410.0,3631.818255431586
13559.0,6631.119270101265
55289.0,1480.4671740079611
33163.0,6417.866671428818
27174.0,11751.486076932602
34881.0,1012.6364784760834
30603.0,4792.271264374525
59804.0,4470.60753991576
46413.0,8040.465951455048
29286.0,15882.950958393598
52563.0,5540.351942750604
31437.0,4574.103761345257
53110.0,1315.5429044777345
21351.0,9683.024302974503
15467.0,3173.694455956341
53522.0,4691.887662563559
36530.0,14801.931735406755
52002.0,3977.08400878715
27853.0,4867.651502463913
33123.0,9049.704102236485
92138.0,2703.411121428572
27957.0,6732.318569987081
52780.0,2632.8055145281564
31325.0,10542.266426081434
35287.0,8578.569143793678
51267.0,1000.11894697169
93201.0,2314.8773072857143
55492.0,2638.505212787236
36801.0,8542.226910957925
40610.0,8063.3459309221635
83950.0,2570.4948094285714
44972.0,2310.0043620470065
46043.0,7424.351160024152
22762.0,7114.988184353314
58769.0,1243.9753951241569
37089.0,831.9731607300006
36752.0,566.9099707816441
87039.0,1530.3649494285714
34270.0,1282.6491248855436
39244.0,271.4715426834464
20561.0,6279.44504909642
26019.0,1608.137214370117
42613.0,4655.6559673971215
36474.0,5385.360164342553
28609.0,201.38124572573588
27667.0,7457.285854658246
24350.0,23340.25996607348
27171.0,13300.231435385109
40034.0,2277.0964784930084
55862.0,7113.693662843269
62072.0,4437.510267183605
49859.0,1842.8344085662056
62068.0,8258.026430176611
36081.0,22679.83844120419
51708.0,7773.976552415564
88608.0,2718.9258797142857
14039.0,610.7196854341595
14507.0,5908.104179160692
58830.0,2264.142109614232
55243.0,4358.890437770742
11013.0,435.87757017788766
26356.0,38652.16729012206
25068.0,265.7365432249687
31336.0,8026.287940711302
27530.0,1653.346619578036
52355.0,4045.619259457291
25725.0,3197.063235834047
21205.0,2508.773684547579
47264.0,3070.6215398100094
23066.0,12003.677925249409
22317.0,9477.303015406054
36200.0,8394.316896479342
19894.0,5988.033347388102
42554.0,7818.844159562497
24726.0,8076.364505746657
43561.0,18312.49912722528
83777.0,7.710864781334325e-80
16726.0,4074.235868611624
38259.0,7229.619252180399
48403.0,2318.44081090124
98111.0,2326.7152031428573
41434.0,6310.481148685693
19542.0,14832.3013233706
10601.0,9133.24546928896
18261.0,16067.818538664756
28445.0,504.3254913010287
30413.0,2911.9567949334155
37836.0,25843.02308276447
84583.0,1360.9439957142856
51302.0,13415.168218531891
24731.0,14172.255492307871
43271.0,7592.258173841874
30552.0,37347.26810585841
13032.0,1636.151045525396
51858.0,2933.803635407787
92719.0,42297.820705714286
90824.0,503.4582318571428
51123.0,14204.274661633148
24079.0,1879.679010879625
61210.0,18332.225849250102
13166.0,1802.458484134848
41518.0,6154.861692473109
39246.0,7548.578107357151
42187.0,4639.46108391299
35077.0,8434.097851774679
35513.0,614.3706036192563
41192.0,19583.559345269005
54485.0,5829.405124399368
25355.0,4073.249841536265
38129.0,4493.133606126798
89809.0,32429.336804857143
53844.0,3790.8946026464
61786.0,4990.528979166333
52614.0,5202.562846042539
35263.0,2225.943483055373
101938.0,3402.568134285714
36056.0,4800.096267185216
23561.0,7020.028506660502
41988.0,9822.879013028709
24509.0,8752.352610686019
33095.0,6078.911190087448
24995.0,7596.56207367516
89161.0,4820.408867142857
46794.0,8514.602046356002
41477.0,1409.6784718621568
50251.0,5175.250658005886
61764.0,2268.1467356050903
85476.0,7531.261316571428
46871.0,12427.542288191067
34438.0,4216.864936672432
28762.0,18329.575197708305
32075.0,3107.318388795996
23993.0,4945.123490551971
38934.0,23448.734597194376
36977.0,5919.897895070732
39949.0,4080.331727985467
45303.0,7552.532248071132
61932.0,2407.930126511409
52321.0,8485.056094906791
20720.0,6612.821008973738
35087.0,11501.412098890183
48033.0,18766.84723652344
55365.0,1301.8163322232474
47930.0,10530.00691491202
44154.0,22227.44111732955
59841.0,1120.019270748622
44064.0,7882.93836267857
45952.0,4623.30498886929
45092.0,9961.89808838133
58842.0,631.2454597905489
92188.0,5480.037045857142
32919.0,19985.58963495152
30033.0,259.67583749576954
54616.0,1656.2189771854369
17786.0,7415.683149105478
46021.0,1099.4765244106648
27730.0,11881.672546127947
44916.0,4029.285918765818
56577.0,8194.596606093864
31615.0,1192.2563031250506
47837.0,5029.159610794291
23001.0,3307.9643195285016
84532.0,8892.704301
30096.0,13872.11791291668
12591.0,5050.463325994136
53659.0,1466.8252965933968
53503.0,7888.419614841842
12121.0,10414.785531345024
